"SourcePostId","Type","Name","Username","Tweet ID (click to view url)","Retweets","Comments","Favorites","Is Retweet?","Date","Tweet Text","Author Followers","Author Friends","Author Favorites","Author Statuses","Author Bio","Author Image","Author Location","Author Verified","Tweet Source","Status URL"
,Post,Letícia N. 🇧🇷,Leticianun11025,1859093014443946044,,,1,no,2024-11-19 22:34:49,@Jorgantonioper @anonimobrofc1 Aqui o desmatamento cresceu na Amazônia principalmente e veio para G20 os maiores interessados pela Amazônia daqui a pouco vende ou se não foi vendido.,277,338,1,3317,Mamãe atípica 💙🧩,https://pbs.twimg.com/profile_images/1858201708720988161/Nka71mK4_normal.jpg,,no,Twitter for Android,https://www.twitter.com/Leticianun11025/status/1859093014443946044
,Post,Espíritos da Luz Protegei-nos!,NelsonClaudioF1,1859091962785349638,3,,7,no,2024-11-19 22:30:38,SENTENÇA HISTÓRICA: TJPB condena fazendeiro por dano moral coletivo após desmatamento ilegal da Caatinga https://t.co/DANlEhkTuP,5276,6097,7,467198,Se queres ouvir o canto dos pássaros não os prenda na gaiola plante uma ou mais árvores assim estarás evitando o fim da natureza dos animais e das pessoas!,https://pbs.twimg.com/profile_images/1489931660279705602/jCMQZKmx_normal.jpg,Muda Brasil- Brasil !,no,Twitter for Android,https://www.twitter.com/NelsonClaudioF1/status/1859091962785349638
,Post,JAMALBEEE - CRIMINAL PUNK,97chad1,1859075221640077520,,,1,no,2024-11-19 21:24:07,@pusha_thi Koe mano kkkkkkkMarina Silva bateu na tua casa por causa do desmatamento kkkkkkkk,324,1046,1,31187,as vzs eu sumo,https://pbs.twimg.com/profile_images/1851029708885913600/hL8tGzJE_normal.jpg,Rio de Janeiro Brasil,no,Twitter for Android,https://www.twitter.com/97chad1/status/1859075221640077520
,Post,ramos,ramos21_blessed,1859048657380626825,,,1,no,2024-11-19 19:38:34,isso é tipo o palmeiras ser a favor do desmatamento.não faz sentido,411,217,1,53413,,https://pbs.twimg.com/profile_images/1844042749445574656/JiWi1rMN_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/ramos21_blessed/status/1859048657380626825
,Post,SRedistoner_13013 memes,MinecraftV13038,1859039888429261150,,,1,no,2024-11-19 19:03:43,Polícia investiga desvio de rio e construções em área desmatada da Mata Atlântica no Recife.--Segundo denúncia foi feito um desvio irregular do Rio Riacho da Mina. Nove pessoas foram levadas para depor na Delegacia de Polícia do Meio Ambiente.,162,183,1,5795,Eu amo @minecraft ♥️🇧🇷 @Viniccius13 é o melhor YouTuber do mundo. galera me ajuda a bater a meta de 150.000 seguidores perdi minha outra conta do twitter. 731,https://pbs.twimg.com/profile_images/1829853872875257856/qNzt7Ofn_normal.jpg, casa da sua mãe kkk Minecraft,no,Twitter for Android,https://www.twitter.com/MinecraftV13038/status/1859039888429261150
,Post,Heder,HCF2024,1859038443659293107,,1,2,no,2024-11-19 18:57:58,@folha E provavelmente seria negada e teríamos uma convulsão social com invasão do congresso como fez Boulos na destituição de Dilma ou no desmatamento imoral da Lava jato. E todos seguiriam impunes com advogados muito ricos!,130,448,2,4955,,https://pbs.twimg.com/profile_images/1776751243811020800/tApWflVv_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/HCF2024/status/1859038443659293107
,Post,Elisson Marques,elissonma,1859037311562072273,,1,1,no,2024-11-19 18:53:28,Em discurso Lula promete o fim do desmatamento até 2030Presidente brasileiro deu declarações nesta terça-feira📷 AliadosBrasilTerça 19 de novembro &lt;=&gt; 19h29https://t.co/cLvKvEA9Lk,1730,3964,1,14198,,https://pbs.twimg.com/profile_images/1196611451747745793/l9HFSg6t_normal.jpg,,no,Twitter Web App,https://www.twitter.com/elissonma/status/1859037311562072273
,Post,Vytor Silva,Vytorsilvared,1859035165353496668,,,2,no,2024-11-19 18:44:57,@Zanfa O desmatamento matou mais um bicho.,238,435,2,12793,Ponta de Lança,https://pbs.twimg.com/profile_images/1529253514102419457/ubWcOdre_normal.jpg,Guarulhos/São Paulo,no,Twitter Web App,https://www.twitter.com/Vytorsilvared/status/1859035165353496668
,Post,maiavinicius_07,_maiapv,1859023776614433074,1,1,31,no,2024-11-19 17:59:41,@choquei Por que a floresta tem que ser contra o desmatamento?,107,88,31,7597,I will destroy you in the most beautiful ways possible.,https://pbs.twimg.com/profile_images/1742402142265114624/krXPS1Dq_normal.jpg,Salvador Bahia ,no,Twitter for Android,https://www.twitter.com/_maiapv/status/1859023776614433074
,Post,calolo,calolow,1859017479642902583,,1,1,no,2024-11-19 17:34:40,@anabia_515 outra é o Brasil ter a maior floresta tropical do mundo que é a Amazônia e ser um dos países mais florestais. Mas ao mesmo tempo ser um dos países que mais tem desmatamento e degradação ambiental principalmente  por motivo econômico sendo que o agronegócio da um puta lucro..,17,68,1,205,faço reclamações fúteis e reposto memes de qualidade duvidosa,https://pbs.twimg.com/profile_images/1844082714644795392/RK2p9BHU_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/calolow/status/1859017479642902583
,Post,A Gazeta ES,AGazetaES,1859014409575952802,2,,3,no,2024-11-19 17:22:28,Idaf identifica por drone área de desmatamento da Mata Atlântica em Rio Bananal [ https://t.co/klnZHWRdnG ]No local foi constatada a remoção da vegetação em estágio médio e em uma das fazendas houve a desmate em área de reserva legal https://t.co/eSDlz5hvbq,447931,148,3,225883,O maior portal de notícias do Espírito Santo,https://pbs.twimg.com/profile_images/1825833060497006592/Jr5GogHo_normal.jpg,Vitória - ES - Brasil,no,Twitter Web App,https://www.twitter.com/AGazetaES/status/1859014409575952802
,Post,priscilão🧜‍♀️,azy_ferry,1859000067010818511,,1,26,no,2024-11-19 16:25:29,@carmyperza @lasensxcion Po berzatto vc apoia político q falta muito mas q ela e é contra o fim da escala se e sacanagem e eu ter direito a voto imagine uma arvore a favor do desmatamento igual vc,60,75,26,4390,gostosa e muito escrota( com qm merece )  antes de falar do meu ku fale do seu,https://pbs.twimg.com/profile_images/1749509724586868737/KvuC_3Ic_normal.jpg,,no,Twitter for Android,https://www.twitter.com/azy_ferry/status/1859000067010818511
,Post,CanalGov,canalgov,1858993150955581644,5,6,13,no,2024-11-19 15:58:00,PRODUÇÃO SUSTENTÁVEL | Na COP 29 @Mapa_Brasil  destaca que Brasil pode dobrar a área de produção de alimentos sem desmatamento.Durante o evento no Azerbaijão pasta apresentou o Programa Nacional de Conversão de Pastagens Degradadas.📷Tomaz Silva/ @agenciabrasil https://t.co/pYnsnj6gTy,341640,321,13,89715,Notícias e ações do Governo Federal e da Presidência da República 🇧🇷 Um veículo da EBC,https://pbs.twimg.com/profile_images/1683786424108056577/x7-LcU2L_normal.jpg,Brasília - DF,no,Twitter Web App,https://www.twitter.com/canalgov/status/1858993150955581644
,Post,🦋 𝑀𝒾𝓉 - 143 🦋,Mitsasaki1,1858984430788112775,,,1,no,2024-11-19 15:23:21,@luanufal Falei que o BDNS sustenta o desmatamento ficaram chovados,606,749,1,26582,Trabalhadores do mundo uni-vos. ele/dele,https://pbs.twimg.com/profile_images/1810394756750438400/LvPYiiBm_normal.jpg,Rio de Janeiro Brazil,no,Twitter for Android,https://www.twitter.com/Mitsasaki1/status/1858984430788112775
,Post,mi cah,getoshiya,1858975451504669059,,,1,no,2024-11-19 14:47:40,@urubbyte sim 😭 o povo não tlgd nesse desmatamento simbólico da humanidade,130,220,1,18532,my baby my baby you're my baby say it to me,https://pbs.twimg.com/profile_images/1860873429529890816/Zrp2EE31_normal.jpg,she | 23y  ,no,Twitter for Android,https://www.twitter.com/getoshiya/status/1858975451504669059
,Post,Yukio.lover,byeeYukioo,1858973207770108096,,2,8,no,2024-11-19 14:38:45,Simplesmente desmataram uma área de reserva ambiental pra construir uma avenida pra cop30 que fala justamente  sobre ser contra o desmatamento kk https://t.co/uYrKEPh7Jw,99,81,8,1889,amor fati ﾟ,https://pbs.twimg.com/profile_images/1859751138959978496/ZUO6EnLl_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/byeeYukioo/status/1858973207770108096
,Post,amwnda,thewalkingay,1858972866731274567,,,4,no,2024-11-19 14:37:24,simplesmente botou a culpa do desmatamento da amazonia nos moradores da periferia de manaus e achou q fez o mousse mona que desgosto todos os pais e maes da geografia tanto os mortos quanto os vivos se contorcendo neste exato momento,532,471,4,36194,🧷1̶̝̞̝̉́͆̀̆3̴̞̘̖̭̞̄́̇̉1҉̘͖̮̥̩̀̄2̸͈̯̗͔̽̆ ʀᴏᴛᴛɪɴɢ ɢɪʀʟ,https://pbs.twimg.com/profile_images/1806113013721616384/ARP7I_Wh_normal.jpg,Curitiba Brasil,no,Twitter for iPhone,https://www.twitter.com/thewalkingay/status/1858972866731274567
,Post,Demo Deminho Nano☭🇵🇸,N790MA,1858972544587755563,1,,1,no,2024-11-19 14:36:07,Se eu gostasse de desmatamento meu nome seria Bolsonaro,215,917,1,17214,Pai/criador da bissexualidade canibalismo e vampirismo /p Ele/Dele,https://pbs.twimg.com/profile_images/1850596894076030976/I5S2AxGN_normal.jpg,Manaus Brazil,no,Twitter for Android,https://www.twitter.com/N790MA/status/1858972544587755563
,Post,Le Monde Diplomatique Brasil,diplobrasil,1858971257100005523,,,1,no,2024-11-19 14:31:00,[Edição de novembro] Pacto Verde da União Europeia pretende combater o desmatamento global ao banir a importação de produtos oriundos de áreas desmatadas. O regramento incide sobre carne bovina café cacau soja e óleo de palmahttps://t.co/RxaMZ8ACDu,63715,385,1,25776,Perfil do jornal Le Monde Diplomatique Brasil.,https://pbs.twimg.com/profile_images/1852442686235521024/t0sLfq0Y_normal.png,,no,Twitter Web App,https://www.twitter.com/diplobrasil/status/1858971257100005523
,Post,redemaisbr,_redemaisbr,1858970221534736614,,,1,no,2024-11-19 14:26:53,Equipe da Secretaria de Estado de Meio Ambiente (Sema) apreendeu maquinários por desmatamento ilegal durante Operação Amazônia. A multa pode chegar a mais de R$ 2 milhões por impedir regeneração natural e por operar sem licença.https://t.co/hYnmhW80AM #ProgramaBrasilMAIS https://t.co/o0qdSln7jt,72,57,1,179,Uma rede ativa consolidada que inovou a forma do compartilhamento e do uso de imagens de satélite e que atua em todo o Brasil.,https://pbs.twimg.com/profile_images/1707516418994941952/NyKDrGfk_normal.jpg,,no,Twitter Web App,https://www.twitter.com/_redemaisbr/status/1858970221534736614
,Post,•,Eittanitta,1858969487640498209,,1,32,no,2024-11-19 14:23:58,Anitta pressiona Deputados e líderes do Governo Federal para que não seja votado a MP 910 projeto criado pelo Governo Bolsonaro que incentiva o desmatamento ilegal e estimula a violência no campo.https://t.co/9m61tklVIJ,4225,3059,32,78779,@Rihanna @Anitta and @Arianagrande I love you 💕,https://pbs.twimg.com/profile_images/1857943651009155073/H2bSREGu_normal.jpg,listen to anitta's new album •,no,Twitter for Android,https://www.twitter.com/Eittanitta/status/1858969487640498209
,Post,gui,guiiibernardo,1858967517680619888,,2,1,no,2024-11-19 14:16:08,Quantas árvores vão desmatar só pra construir o palco,2240,1435,1,166544,fuck anxiety,https://pbs.twimg.com/profile_images/1801448660539981824/cMKQOOtz_normal.jpg,Rio de Janeiro Brasil,no,Twitter for iPhone,https://www.twitter.com/guiiibernardo/status/1858967517680619888
,Post,Aline Galan,AlineGalan2,1858909106607669560,,,1,no,2024-11-19 13:24:02,@LulaOficial E as florestas que foram queimadas????????? E o desmatamento? Irão reflorestar??????,23,94,1,1957,,https://pbs.twimg.com/profile_images/1827698692633067520/J_fTjkcz_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/AlineGalan2/status/1858909106607669560
,Post,A Crítica,ACritica,1858948448071921940,,3,17,no,2024-11-19 13:00:22,MUDANÇAS CLIMÁTICASLula: Amazônia continuará ameaçada se aquecimento global não for contidoNo G20 presidente diz que mesmo se o Brasil zerar o desmatamento o bioma pode continuar em perigohttps://t.co/Pik05GC0fc https://t.co/UXw0RGnS98,246642,144,17,181345,Perfil Oficial do Portal A Crítica 🌐 Para quem quer notícia todo dia o dia todo. #CompartilheACrítica #CompartilheAVerdade,https://pbs.twimg.com/profile_images/1807062346734370816/dV-vpxJu_normal.jpg,Manaus Amazonas,no,Buffer,https://www.twitter.com/ACritica/status/1858948448071921940
,Post,Governo do Brasil,govbr,1858947828556722649,41,5,117,no,2024-11-19 12:57:54,🌍 O G20 responsável por 80% das emissões tem papel crucial no combate à crise climática. O Brasil lidera com ações concretas: redução do desmatamento e energia limpa. O futuro exige união e justiça climática! 🌱 #G20 #G20Brasil 🎥 Audiovisual/PR https://t.co/Tp2ZwfRGyG,667837,195,117,62370,Perfil oficial do novo #GovernoDoBrasil. Aqui você participa e fica sabendo sobre ações e serviços para o seu dia a dia.,https://pbs.twimg.com/profile_images/1859224814109466624/wafql2KC_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/govbr/status/1858947828556722649
,Post,Jose Augusto de Oliveira Fontenele,jaofontenele,1858946454855053469,,,1,no,2024-11-19 12:52:27,@lindberghfarias Essa é de dar risadas 31% de desmatamento com todas as queimadas que aconteceram de norte a sul do Brasil kkkkkkkkkk,,4,1,59,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Rio de Janeiro Brazil,no,Twitter for iPhone,https://www.twitter.com/jaofontenele/status/1858946454855053469
,Post,O Gato 😼,OGatoBH,1858941334188392462,,,3,no,2024-11-19 12:32:06,@Metropoles Se continuar colocando fogo em tudo não terá mais nada para ser desmatado né?,60854,28716,3,40272,Direita Intergaláctica e bolsonarista Juro por minha vida e por meu amor a ela que jamais viverei por outro homem nem pedirei a outro homem que viva por mim.,https://pbs.twimg.com/profile_images/1849028557818728448/4drAQLq8_normal.jpg,USA,no,Twitter Web App,https://www.twitter.com/OGatoBH/status/1858941334188392462
,Post,madruga,madrugavascaino,1858927705858994488,12,7,2150,no,2024-11-19 11:37:56,@vascomics É inadmissível que uma página como a sua com esse alcance enorme incentive esse tipo de comportamento francamente… eu esperava mais de você…desmatamento é crime,13278,913,2150,33408,Um vascaíno estudante de comunicação. ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀faço lives 👇🏽,https://pbs.twimg.com/profile_images/1844127016292933632/PlB-yLrZ_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/madrugavascaino/status/1858927705858994488
,Post,hiru,heruskkk,1858918345296253345,,,1,no,2024-11-19 11:00:45,Kkkkk socou a lógica no cu? A cidade que tu mora flutua por cima da vegetação pra não desmatar? Kkkk pq pra falar isso,43,38,1,698,dor nas costas pés inchado barriga grande e corcunda. Acredite se quiser essa vadia tem apenas 18 anos.,https://pbs.twimg.com/profile_images/1683707455111413761/bCVETsv5_normal.jpg,,no,Twitter for Android,https://www.twitter.com/heruskkk/status/1858918345296253345
,Post,Guerreiro patriota 🇧🇷🇦🇷🇺🇸🇮🇱,CSR07182703,1858911257153200594,,,2,no,2024-11-19 10:32:35,@LedaLuiza4 eles só não acabam com esse  desmatamento ilegal p q não querem.Isso deve favorecer alguns graúdos ai.,1763,1775,2,5349,Homem honradofamíliapátria  liberdade. Por favor Traider e PTUA não me sigamnão vou comprar cursos e nem fotos de vcs. E saiam da minha DM miséria😡🤬.,https://pbs.twimg.com/profile_images/1843592402898161665/Rfok6Bl-_normal.jpg,,no,Twitter Web App,https://www.twitter.com/CSR07182703/status/1858911257153200594
,Post,eixos,agenciaeixos,1858902335189364797,,1,1,no,2024-11-19 09:57:08,📈 Lula diz que Brasil tem matriz limpa e que redução das emissões virá da queda do desmatamento#MatrizEnergetica #Desmatamento #Emissoes #Carbono #CO2 #Descarbonizacao #G20 #Biocombustiveis #HidrogenioVerde #Renovaveis #Brasil #governolula #AméricaLatina https://t.co/1dZel5br25,4601,2197,1,19553,Jornalismo para quem decide o futuro no mercado de energia.  👉 Política regulação transição energética petróleo e gás. https://t.co/sBoX0Fy7GE,https://pbs.twimg.com/profile_images/1828830774004502528/USu2b7bj_normal.jpg,Rio de Janeiro Brasil,no,Twitter Web App,https://www.twitter.com/agenciaeixos/status/1858902335189364797
,Post,goku tricolor,Roberto70841012,1858898876528287794,1,1,58,no,2024-11-19 09:43:23,@ceello__ @tuittakarla @porrarafy @EHVSnoww @VictorDeimos Até pq o que tá acabando com a Amazônia e os barracos não o extração ilegal de madeira garimpo ilegal de ouro e o avanço do agro ilegalmente fora que a maior parte da Amazônia desmatada não é no Estado Amazônia,37,95,58,8574,,https://pbs.twimg.com/profile_images/1569440285637185537/9lF7XVaw_normal.jpg,,no,Twitter for Android,https://www.twitter.com/Roberto70841012/status/1858898876528287794
,Post,Você Sabia?,VoceNaoSabiaQ,1858898527692411219,1,,13,no,2024-11-19 09:42:00,O desmatamento da Amazônia continua sendo uma grande preocupação ambiental.,3616292,13,13,163989,Curiosidades e fatos interessantes sobre o mundo e as pessoas que provavelmente você não sabia.  |Parcerias/Publicidade - DM| Email: vocenaosabiaq@outlook.com,https://pbs.twimg.com/profile_images/904892685361840128/tz57HsZb_normal.jpg,,no,Twitter Web App,https://www.twitter.com/VoceNaoSabiaQ/status/1858898527692411219
,Post,USP - Universidade de São Paulo,usponline,1858894249992843276,2,,3,no,2024-11-19 09:25:00,Guerras impactam o meio ambiente com desmatamento poluição e contaminação de solos e águas. Em entrevista o professor Wagner Ribeiro destaca que conflitos aumentam emissões de CO₂ e afetam biodiversidade e saúde pública https://t.co/yn1qYUByK5,241487,119,3,54579,A USP é uma universidade pública mantida pelo Estado de São Paulo e vinculada à Secretaria de Estado de Desenvolvimento Econômico Científico e Tecnológico.,https://pbs.twimg.com/profile_images/1745828531446190080/pYW4TdPx_normal.jpg,São Paulo - SP - Brasil,no,Twitter Web App,https://www.twitter.com/usponline/status/1858894249992843276
